Datum;Uhrzeit;"ProfilwertkWh";"ProfilwertkW";Spotmarktpreis in ct/kWh;Endkundenpreis in ct/kwh;Arbeitspreis Umspannung ct/kwh;Steuern&Abgaben in ct/kwh;Gewinn
14.2.2025;23:00:00;0,05;0,2;14,003;59;7,48;6,691;1,5413
14.2.2025;23:15:00;0,05;0,2;14,003;59;7,48;6,691;1,5413
14.2.2025;23:30:00;0,05;0,2;14,003;59;7,48;6,691;1,5413
14.2.2025;23:45:00;0,05;0,2;14,003;59;7,48;6,691;1,5413
15.2.2025;00:00:00;0,05;0,2;13,529;59;7,48;6,691;1,565
15.2.2025;00:15:00;0,05;0,2;13,529;59;7,48;6,691;1,565
15.2.2025;00:30:00;0,05;0,2;13,529;59;7,48;6,691;1,565
15.2.2025;00:45:00;0,05;0,2;13,529;59;7,48;6,691;1,565
15.2.2025;01:00:00;0,05;0,2;13,034;59;7,48;6,691;1,58975
15.2.2025;01:15:00;0,1;0,4;13,034;59;7,48;6,691;3,1795
15.2.2025;01:30:00;0,05;0,2;13,034;59;7,48;6,691;1,58975
15.2.2025;01:45:00;0,05;0,2;13,034;59;7,48;6,691;1,58975
15.2.2025;02:00:00;0,05;0,2;12;59;7,48;6,691;1,64145
15.2.2025;02:15:00;0,05;0,2;12;59;7,48;6,691;1,64145
15.2.2025;02:30:00;0,05;0,2;12;59;7,48;6,691;1,64145
15.2.2025;02:45:00;0,05;0,2;12;59;7,48;6,691;1,64145
15.2.2025;03:00:00;0,05;0,2;11,824;59;7,48;6,691;1,65025
15.2.2025;03:15:00;0,05;0,2;11,824;59;7,48;6,691;1,65025
15.2.2025;03:30:00;0,05;0,2;11,824;59;7,48;6,691;1,65025
15.2.2025;03:45:00;0,1;0,4;11,824;59;7,48;6,691;3,3005
15.2.2025;04:00:00;0,05;0,2;11,845;59;7,48;6,691;1,6492
15.2.2025;04:15:00;0,05;0,2;11,845;59;7,48;6,691;1,6492
15.2.2025;04:30:00;0,05;0,2;11,845;59;7,48;6,691;1,6492
15.2.2025;04:45:00;0,05;0,2;11,845;59;7,48;6,691;1,6492
15.2.2025;05:00:00;0,05;0,2;12,037;59;7,48;6,691;1,6396
15.2.2025;05:15:00;0,05;0,2;12,037;59;7,48;6,691;1,6396
15.2.2025;05:30:00;0,05;0,2;12,037;59;7,48;6,691;1,6396
15.2.2025;05:45:00;0,05;0,2;12,037;59;7,48;6,691;1,6396
15.2.2025;06:00:00;0,05;0,2;13,374;59;7,48;6,691;1,57275
15.2.2025;06:15:00;0,1;0,4;13,374;59;7,48;6,691;3,1455
15.2.2025;06:30:00;0,05;0,2;13,374;59;7,48;6,691;1,57275
15.2.2025;06:45:00;0,05;0,2;13,374;59;7,48;6,691;1,57275
15.2.2025;07:00:00;0,05;0,2;14,858;59;7,48;6,691;1,49855
15.2.2025;07:15:00;0,05;0,2;14,858;59;7,48;6,691;1,49855
15.2.2025;07:30:00;0;0;14,858;59;7,48;6,691;0
15.2.2025;07:45:00;0;0;14,858;59;7,48;6,691;0
15.2.2025;08:00:00;0,05;0,2;15,067;59;7,48;6,691;1,4881
15.2.2025;08:15:00;0;0;15,067;59;7,48;6,691;0
15.2.2025;08:30:00;0;0;15,067;59;7,48;6,691;0
15.2.2025;08:45:00;0,05;0,2;15,067;59;7,48;6,691;1,4881
15.2.2025;09:00:00;0,25;1;13,701;59;7,48;6,691;7,782
15.2.2025;09:15:00;20,5;82;13,701;59;7,48;6,691;638,124
15.2.2025;09:30:00;24,25;97;13,701;59;7,48;6,691;754,854
15.2.2025;09:45:00;9,9;39,6;13,701;59;7,48;6,691;308,1672
15.2.2025;10:00:00;3,1;12,4;12,459;59;7,48;6,691;100,347
15.2.2025;10:15:00;0;0;12,459;59;7,48;6,691;0
15.2.2025;10:30:00;0;0;12,459;59;7,48;6,691;0
15.2.2025;10:45:00;0,05;0,2;12,459;59;7,48;6,691;1,6185
15.2.2025;11:00:00;3,5;14;11,836;59;7,48;6,691;115,4755
15.2.2025;11:15:00;26,85;107,4;11,836;59;7,48;6,691;885,86205
15.2.2025;11:30:00;31,55;126,2;11,836;59;7,48;6,691;1040,92915
15.2.2025;11:45:00;29,9;119,6;11,836;59;7,48;6,691;986,4907
15.2.2025;12:00:00;28,65;114,6;11,239;59;7,48;6,691;962,3535
15.2.2025;12:15:00;21,6;86,4;11,239;59;7,48;6,691;725,544
15.2.2025;12:30:00;7,65;30,6;11,239;59;7,48;6,691;256,9635
15.2.2025;12:45:00;1,55;6,2;11,239;59;7,48;6,691;52,0645
15.2.2025;13:00:00;8,75;35;11,001;59;7,48;6,691;295,995
15.2.2025;13:15:00;24,3;97,2;11,001;59;7,48;6,691;822,0204
15.2.2025;13:30:00;29,45;117,8;11,001;59;7,48;6,691;996,2346
15.2.2025;13:45:00;33,5;134;11,001;59;7,48;6,691;1133,238
15.2.2025;14:00:00;17,7;70,8;11,615;59;7,48;6,691;587,8878
15.2.2025;14:15:00;10,05;40,2;11,615;59;7,48;6,691;333,8007
15.2.2025;14:30:00;17,55;70,2;11,615;59;7,48;6,691;582,9057
15.2.2025;14:45:00;18,75;75;11,615;59;7,48;6,691;622,7625
15.2.2025;15:00:00;26,75;107;12,883;59;7,48;6,691;854,5555
15.2.2025;15:15:00;52,15;208,6;12,883;59;7,48;6,691;1665,9839
15.2.2025;15:30:00;37,95;151,8;12,883;59;7,48;6,691;1212,3507
15.2.2025;15:45:00;21,45;85,8;12,883;59;7,48;6,691;685,2417
15.2.2025;16:00:00;5,95;23,8;14,589;59;7,48;6,691;179,928
15.2.2025;16:15:00;15,85;63,4;14,589;59;7,48;6,691;479,304
15.2.2025;16:30:00;44,9;179,6;14,589;59;7,48;6,691;1357,776
15.2.2025;16:45:00;42,7;170,8;14,589;59;7,48;6,691;1291,248
15.2.2025;17:00:00;26,85;107,4;16,454;59;7,48;6,691;761,86875
15.2.2025;17:15:00;13,7;54,8;16,454;59;7,48;6,691;388,7375
15.2.2025;17:30:00;0,05;0,2;16,454;59;7,48;6,691;1,41875
15.2.2025;17:45:00;18,05;72,2;16,454;59;7,48;6,691;512,16875
15.2.2025;18:00:00;31,8;127,2;17,47;59;7,48;6,691;870,0162
15.2.2025;18:15:00;37,9;151,6;17,47;59;7,48;6,691;1036,9061
15.2.2025;18:30:00;48,6;194,4;17,47;59;7,48;6,691;1329,6474
15.2.2025;18:45:00;30,7;122,8;17,47;59;7,48;6,691;839,9213
15.2.2025;19:00:00;17,15;68,6;16,476;59;7,48;6,691;486,25395
15.2.2025;19:15:00;3,3;13,2;16,476;59;7,48;6,691;93,5649
15.2.2025;19:30:00;0,05;0,2;16,476;59;7,48;6,691;1,41765
15.2.2025;19:45:00;16,75;67;16,476;59;7,48;6,691;474,91275
15.2.2025;20:00:00;16,45;65,8;14,965;59;7,48;6,691;491,2628
15.2.2025;20:15:00;7,95;31,8;14,965;59;7,48;6,691;237,4188
15.2.2025;20:30:00;5,7;22,8;14,965;59;7,48;6,691;170,2248
15.2.2025;20:45:00;0,05;0,2;14,965;59;7,48;6,691;1,4932
15.2.2025;21:00:00;0,05;0,2;12,831;59;7,48;6,691;1,5999
15.2.2025;21:15:00;0,1;0,4;12,831;59;7,48;6,691;3,1998
15.2.2025;21:30:00;0,05;0,2;12,831;59;7,48;6,691;1,5999
15.2.2025;21:45:00;0,05;0,2;12,831;59;7,48;6,691;1,5999
15.2.2025;22:00:00;0,05;0,2;13,237;59;7,48;6,691;1,5796
15.2.2025;22:15:00;0,05;0,2;13,237;59;7,48;6,691;1,5796
15.2.2025;22:30:00;10,25;41;13,237;59;7,48;6,691;323,818
15.2.2025;22:45:00;15,05;60,2;13,237;59;7,48;6,691;475,4596
15.2.2025;23:00:00;41,15;164,6;12,454;59;7,48;6,691;1332,23125
15.2.2025;23:15:00;26,3;105,2;12,454;59;7,48;6,691;851,4625
15.2.2025;23:30:00;14,8;59,2;12,454;59;7,48;6,691;479,15
15.2.2025;23:45:00;0,5;2;12,454;59;7,48;6,691;16,1875
